idx1,idx2,hamming_dist,orig_path_1,orig_path_2,class_1,class_2,source_split_1,source_split_2
225,267,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0172.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0170.jpg,glioma,glioma,training,training
225,307,2,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0172.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0171.jpg,glioma,glioma,training,training
234,1046,2,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_1318.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_1317.jpg,glioma,glioma,training,training
234,5763,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_1318.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Testing/glioma/Te-gl_0298.jpg,glioma,glioma,training,testing
239,321,2,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_1126.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_1125.jpg,glioma,glioma,training,training
240,712,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0238.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0240.jpg,glioma,glioma,training,training
250,322,2,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0548.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0549.jpg,glioma,glioma,training,training
257,1726,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0992.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/meningioma/Tr-me_1160.jpg,glioma,meningioma,training,training
261,5723,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0951.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Testing/glioma/Te-gl_0174.jpg,glioma,glioma,training,testing
264,991,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0164.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0168.jpg,glioma,glioma,training,training
267,307,2,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0170.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0171.jpg,glioma,glioma,training,training
267,991,2,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0170.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0168.jpg,glioma,glioma,training,training
267,1034,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0170.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0169.jpg,glioma,glioma,training,training
269,5746,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_1246.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Testing/glioma/Te-gl_0272.jpg,glioma,glioma,training,testing
272,305,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_1285.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0159.jpg,glioma,glioma,training,training
273,732,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0825.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0732.jpg,glioma,glioma,training,training
278,5600,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0366.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Testing/glioma/Te-gl_0108.jpg,glioma,glioma,training,testing
280,294,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0414.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0415.jpg,glioma,glioma,training,training
280,5603,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0414.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Testing/glioma/Te-gl_0121.jpg,glioma,glioma,training,testing
284,289,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0399.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0398.jpg,glioma,glioma,training,training
284,479,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0399.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0262.jpg,glioma,glioma,training,training
294,1694,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0415.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/meningioma/Tr-me_0860.jpg,glioma,meningioma,training,training
296,1109,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0367.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0368.jpg,glioma,glioma,training,training
296,5750,2,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0367.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Testing/glioma/Te-gl_0110.jpg,glioma,glioma,training,testing
303,5802,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_1253.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Testing/glioma/Te-gl_0277.jpg,glioma,glioma,training,testing
307,991,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0171.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0168.jpg,glioma,glioma,training,training
313,5677,2,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0978.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Testing/glioma/Te-gl_0180.jpg,glioma,glioma,training,testing
334,396,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0260.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0261.jpg,glioma,glioma,training,training
334,568,2,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0260.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0259.jpg,glioma,glioma,training,training
334,631,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0260.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0258.jpg,glioma,glioma,training,training
337,5593,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_1181.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Testing/glioma/Te-gl_0242.jpg,glioma,glioma,training,testing
340,954,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0710.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0709.jpg,glioma,glioma,training,training
341,5625,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0704.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Testing/glioma/Te-gl_0153.jpg,glioma,glioma,training,testing
342,2349,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0062.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/meningioma/Tr-me_1137.jpg,glioma,meningioma,training,training
342,4625,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0062.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_0100.jpg,glioma,notumor,training,training
344,818,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0937.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0938.jpg,glioma,glioma,training,training
344,870,2,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0937.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0939.jpg,glioma,glioma,training,training
344,909,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0937.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_1238.jpg,glioma,glioma,training,training
345,386,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0923.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0922.jpg,glioma,glioma,training,training
354,5597,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0116.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Testing/glioma/Te-gl_0068.jpg,glioma,glioma,training,testing
356,531,2,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0843.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0844.jpg,glioma,glioma,training,training
357,374,2,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0857.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0856.jpg,glioma,glioma,training,training
357,832,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0857.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0858.jpg,glioma,glioma,training,training
358,373,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_1022.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_1023.jpg,glioma,glioma,training,training
362,5574,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0300.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Testing/glioma/Te-gl_0094.jpg,glioma,glioma,training,testing
363,367,2,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0314.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0315.jpg,glioma,glioma,training,training
363,446,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0314.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0316.jpg,glioma,glioma,training,training
363,529,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0314.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0313.jpg,glioma,glioma,training,training
365,366,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0499.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0498.jpg,glioma,glioma,training,training
367,446,2,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0315.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0316.jpg,glioma,glioma,training,training
367,529,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0315.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0313.jpg,glioma,glioma,training,training
371,922,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0329.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0330.jpg,glioma,glioma,training,training
374,832,2,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0856.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0858.jpg,glioma,glioma,training,training
376,458,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0671.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0672.jpg,glioma,glioma,training,training
382,461,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_1235.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_1236.jpg,glioma,glioma,training,training
385,459,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0881.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0882.jpg,glioma,glioma,training,training
396,568,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0261.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0259.jpg,glioma,glioma,training,training
399,408,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0275.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0277.jpg,glioma,glioma,training,training
399,476,2,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0275.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0276.jpg,glioma,glioma,training,training
405,5631,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_1155.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Testing/glioma/Te-gl_0231.jpg,glioma,glioma,training,testing
408,476,2,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0277.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0276.jpg,glioma,glioma,training,training
413,472,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0288.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0289.jpg,glioma,glioma,training,training
420,465,2,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0934.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0935.jpg,glioma,glioma,training,training
420,2273,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0934.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/meningioma/Tr-me_1186.jpg,glioma,meningioma,training,training
420,5666,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0934.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Testing/glioma/Te-gl_0182.jpg,glioma,glioma,training,testing
426,5765,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_1223.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Testing/glioma/Te-gl_0265.jpg,glioma,glioma,training,testing
435,5742,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_1035.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Testing/glioma/Te-gl_0201.jpg,glioma,glioma,training,testing
